name,province,appleMapLink
ตลาดแม่ยุพิน,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A2%E0%B8%B8%E0%B8%9E%E0%B8%B4%E0%B8%99&ll=17.48834000,102.79745000"
สถานีบริการ บจ.เพชรพลอย เอนเนอร์จี,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B8%9E%E0%B8%A5%E0%B8%AD%E0%B8%A2%20%E0%B9%80%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%B5&ll=17.82255900,103.08414800"
บจ.ปิยะกรีนเอนเนอจี(บ้านผือ)2,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%9B%E0%B8%B4%E0%B8%A2%E0%B8%B0%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B9%80%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%88%E0%B8%B5%28%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9C%E0%B8%B7%E0%B8%AD%292&ll=17.69636200,102.45300290"
หจก.อุดรชัยวัฒนาปิโตรเลียม,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.36243520,103.08883670"
สน. สาขา อุดรธานี - ขอนแก่น กม.111 รหัสสถานี 70002,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5%20-%20%E0%B8%82%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%99%20%E0%B8%81%E0%B8%A1.111%20%E0%B8%A3%E0%B8%AB%E0%B8%B1%E0%B8%AA%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%2070002&ll=17.35945024,102.81989157"
สน. สาขา อุดรธานี - อุดรดุษฎี กม.121 รหัสสถานี 70001,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5%20-%20%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%94%E0%B8%B8%E0%B8%A9%E0%B8%8E%E0%B8%B5%20%E0%B8%81%E0%B8%A1.121%20%E0%B8%A3%E0%B8%AB%E0%B8%B1%E0%B8%AA%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%2070001&ll=17.44587310,102.79206770"
บจก.พัฒนชัยยนต์,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C&ll=17.37260900,102.72770900"
บจก.สามบีปิโตรเลียม,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%9A%E0%B8%B5%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.40238300,102.82004500"
สถานีบริการ บจ.อีสานชัยวัฒนา,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%AD%E0%B8%B5%E0%B8%AA%E0%B8%B2%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2&ll=17.36374900,103.13232300"
สน.ปตท.สาขาเพื่อสวัสดิการกองบิน 23 (1) (ขาเข้า),อุดรธานี,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B4%E0%B8%99%2023%20%281%29%20%28%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%29&ll=17.39321246,102.79818767"
หจก.สิริสมเกียรติ,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%AA%E0%B8%A1%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B8%95%E0%B8%B4&ll=17.40539500,102.79749000"
โรงแรม เอ็น บี โฮเต็ล,อุดรธานี,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%A1%20%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99%20%E0%B8%9A%E0%B8%B5%20%E0%B9%82%E0%B8%AE%E0%B9%80%E0%B8%95%E0%B9%87%E0%B8%A5&ll=17.39502560,102.81190200"
ริมถนนประจักษ์ศิลปาคม,อุดรธานี,"https://maps.apple.com/?q=%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%9B%E0%B8%B2%E0%B8%84%E0%B8%A1&ll=17.40898180,102.79007880"
เจริญศรีปาร์ค,อุดรธานี,"https://maps.apple.com/?q=%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%9B%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84&ll=17.41896590,102.78548930"
Cafe Amazon สาขา สน.เมืองอุดรธานี2,อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B52&ll=17.39442111,102.81153031"
Cafe Amazon สาขา โรงพยาบาลอุดรธานี,อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&ll=17.41514000,102.78003500"
Cafe Amazon สาขา สน.ปตท.กองบิน 23 (ขาเข้า),อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B4%E0%B8%99%2023%20%28%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%29&ll=17.38593922,102.80338090"
Cafe Amazon สาขา Go Wholesale อุดรธานี,อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20Go%20Wholesale%20%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&ll=17.43051590,102.80265590"
Cafe Amazon สาขา ศศิรา ปาร์ค,อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%A8%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B2%20%E0%B8%9B%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84&ll=17.37275700,102.82266100"
Cafe Amazon สาขา สน.ปตท.กองบิน 23 (ขาออก),อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B4%E0%B8%99%2023%20%28%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%81%29&ll=17.38580000,102.80400000"
Cafe Amazon สาขา สนามบินอุดรธานี,อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%9A%E0%B8%B4%E0%B8%99%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&ll=17.38707001,102.77519045"
Cafe Amazon สาขา สน.ปตท.หมูม่น,อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%A1%E0%B9%88%E0%B8%99&ll=17.45708100,102.79294000"
Cafe Amazon สาขา เซ็นทรัล อุดร ชั้น 1,อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5%20%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%20%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%201&ll=17.40572130,102.80077180"
Cafe Amazon สาขา สน.เมืองอุดรธานี,อุดรธานี,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&ll=17.39456330,102.81159600"
บจ.รุ่งเรืองวังสะพุง ออยล์,เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%87%20%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C&ll=17.28158500,101.77178800"
บจ.เจ เค (2011),เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%20%E0%B9%80%E0%B8%84%20%282011%29&ll=16.85139400,101.93459100"
สน.บริษัทเลยปิโตรเลียม(2015),เลย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%E0%B9%80%E0%B8%A5%E0%B8%A2%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%282015%29&ll=17.52194000,101.72501100"
สน.เนรมิตรปิโตรเลียม,เลย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B9%80%E0%B8%99%E0%B8%A3%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.62704180,101.42320670"
บจ.รุ่งเรืองวังสะพุง ปิโตรเลียม,เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%87%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.28319400,101.75922100"
บจ.รุ่งเรืองวังสะพุง ออยล์ สาขา 1,เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%87%20%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%201&ll=17.13446720,101.85376520"
บจก.สมเจตน์เอ็นจิเนียริ่ง (2551),เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%AA%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%95%E0%B8%99%E0%B9%8C%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B8%B4%E0%B9%88%E0%B8%87%20%282551%29&ll=17.49370410,101.71178590"
สน.หจก.เนรมิตร ปิโตรเลียม(สาขา 1),เลย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%99%E0%B8%A3%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%201%29&ll=17.27390400,101.15401000"
หัวมุมซอยศรีเชียงคาน 15,เลย,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B8%A1%E0%B8%B8%E0%B8%A1%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%99%2015&ll=17.89484200,101.65766700"
บจก. พัฒนชัยยนต์,เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%20%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C&ll=17.45939000,101.72929500"
มหาวิทยาลัยราชภัฏเลย,เลย,"https://maps.apple.com/?q=%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%8F%E0%B9%80%E0%B8%A5%E0%B8%A2&ll=17.53845000,101.72283500"
ตลาดวังสะพุง,เลย,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%87&ll=17.30544530,101.76625380"
ชุมชนตลาดเช้าถนนเจริญรัฐ,เลย,"https://maps.apple.com/?q=%E0%B8%8A%E0%B8%B8%E0%B8%A1%E0%B8%8A%E0%B8%99%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%96%E0%B8%99%E0%B8%99%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B8%A3%E0%B8%B1%E0%B8%90&ll=17.49090600,101.73186100"
ตลาดเอราวัณ,เลย,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%AD%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%93&ll=17.30337500,101.95347500"
สถานีบริการ บจ.เลยปิโตรเลียม(2015)สาขา2,เลย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%A5%E0%B8%A2%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%282015%29%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B22&ll=17.47831400,101.97919000"
สน.ปตท. หจก. ประมวลปิโตรเลียม,เลย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%20%E0%B8%AB%E0%B8%88%E0%B8%81.%20%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%A7%E0%B8%A5%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.51035400,101.72480800"
บจก.รุ่งเรืองวังสะพุง ปิโตรเลียม,เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%87%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.30161400,101.78386400"
สถานีบริการ หจก.ไทยเลิศอารีย์ปิโตรเลียม,เลย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.36719600,101.25904400"
บจ.เจ เค (2011),เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%20%E0%B9%80%E0%B8%84%20%282011%29&ll=17.46665900,101.72523100"
บจก.เลยปิโตรเลียม,เลย,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%A5%E0%B8%A2%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.48738600,101.72698200"
สถานีบริการ หจก.ไทยเลิศปิโตรเลียม,เลย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.45618680,101.36741600"
สถานีบริการ หจก.ไทยเลิศปิโตรเลียม,เลย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.45559200,101.36740400"
Cafe Amazon สาขา โรงพยาบาลเลย,เลย,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%A2&ll=17.48825100,101.72202200"
Cafe Amazon สาขา สน.ปตท.เชียงคาน,เลย,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%99&ll=17.87866400,101.65592000"
สถานีบริการ บจ.ตั้งเซ่งฮงหนองคาย,หนองคาย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B9%80%E0%B8%8B%E0%B9%88%E0%B8%87%E0%B8%AE%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2&ll=17.87887100,102.74872700"
หจก.มาร์กมอเตอร์,หนองคาย,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%81%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C&ll=18.00357800,103.06518000"
สน.ปตท.บจ.เจียงรีเทลแอนด์ดีเวลอปเม้นท์,หนองคาย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%97%E0%B8%A5%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%94%E0%B8%B5%E0%B9%80%E0%B8%A7%E0%B8%A5%E0%B8%AD%E0%B8%9B%E0%B9%80%E0%B8%A1%E0%B9%89%E0%B8%99%E0%B8%97%E0%B9%8C&ll=17.80492700,102.76164100"
สน.รัตนรุ่งโรจน์ 2015,หนองคาย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B9%8C%202015&ll=17.84125200,102.58354400"
สน.ปตท.บจ.เค เอส เอ็ม กรุ๊ป,หนองคาย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%84%20%E0%B9%80%E0%B8%AD%E0%B8%AA%20%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%A1%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B&ll=18.21688400,103.17855300"
สน.หจก.ตันเอี๊ยะฮวด,หนองคาย,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%95%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%AD%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%B0%E0%B8%AE%E0%B8%A7%E0%B8%94&ll=17.88627600,102.75661300"
