Brand,Project,Location,Floor,Type,Time,Map,,,,,,,,,
Café Amazon,"Chaturaphak Sermthai Co., Ltd.",Roi Et,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%A3%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B9%84%E0%B8%97%E0%B8%A2&ll=15.84723700,103.56198900",,,,,,,,,
Café Amazon,"Chaturas Petroleum Co., Ltd. (formerly Kittisurin Petroleum Co., Ltd.)",Chaiyaphum,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%20%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%20%28%E0%B9%80%E0%B8%94%E0%B8%B4%E0%B8%A1%20%E0%B8%AB%E 0%B8%88%E0%B8%81.%20%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B 4%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3% E0%B9%8C%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E 0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%29&ll=15.57088460,101.85701240",,,,,,,,,
Café Amazon,"Chavalkit Co., Ltd.",Chachoengsao,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%8A%E0%B8%A7%E0%B8%B2%E0%B8%A5%E0%B8%81%E0%B8%B4%E0%B8%95&ll=13.73060000,101.33400000",,,,,,,,,
Café Amazon,"Chaweng Petroleum Co., Ltd.",Surat Thani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%89%E0%B8%A7%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=9.51932090,100.04945430",,,,,,,,,
Café Amazon,"Chaweng Petroleum Co., Ltd.",Surat Thani,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%89%E0%B8%A7%E0%B8%87%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=9.51944233,100.04895277",,,,,,,,,
Café Amazon,Chayangkun 42,Ubon Ratchathani,,,,"https://maps.apple.com/?q=%E0%B8%8A%E0%B8%A2%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B9%E0%B8%A3%2042&ll=15.27319400,104.84762400",,,,,,,,,
Café Amazon,"Cheang Talay Petroleum Co., Ltd.",Phuket,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=7.98773830,98.31715380",,,,,,,,,
Café Amazon,Cheemon,Surat Thani,,,,"https://maps.apple.com/?q=%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%A1%E0%B8%99&ll=9.57080600,100.08100000",,,,,,,,,
Café Amazon,Cherry Mall Shopping Center,Pathum Thani,,,,"https://maps.apple.com/?q=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B9%89%E0%B8%B2%20Cherry%20Mall&ll=14.06560100,100.64701090",,,,,,,,,
Café Amazon,Chest Disease Institute,Nonthaburi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%99%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%97%E0%B8%A3%E0%B8%A7%E0%B8%87%E0%B8%AD%E0%B8%81&ll=13.86204200,100.52160000",,,,,,,,,
Café Amazon,Chetchai Petroleum Police Station,Khon Kaen,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%AA%E0%B8%99.%E0%B9%80%E0%B8%8A%E0%B8%A9%E0%B8%90%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=16.44881590,102.77345550",,,,,,,,,
Café Amazon,"Chetrungruang Oil Co., Ltd. Service Station",Nakhon Si Thammarat,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8% 8A%E0%B8%B4%E0%B8%94%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0 %B8%AD%E0%B8%87%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C&ll=8.02665412,99.48663832",,,,,,,,,
Café Amazon,"Chiamchotiwat Co., Ltd. Service Station",Nakhon Pathom,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0 %B9%80%E0%B8%88%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B9%82%E0%B8%8A%E0%B8%95%E0%B8 %B4%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B9%8C&ll=13.81273300,100.10450800",,,,,,,,,
Café Amazon,"Chiang Khong Energy 999 Co., Ltd. Service Station",Chiang Rai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%8A%E0%B 8%B5%E0%B8%A2%E0%B8%87%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99%E0% B9%80%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%B5999&ll=20.24384800,100.41162500",,,,,,,,,
Café Amazon,Chiang Mai - Mae Rim 1 Branch Police Station,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20-%20%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1%201&ll=18.84854327,98.97089481",,,,,,,,,
Café Amazon,Chiang Mai Airport,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%9A%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.76940900,98.96877700",,,,,,,,,
Café Amazon,Chiang Mai Airport 2 Branch Police Station,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E 0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B9%81%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8% 9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%202&ll=18.73054160,98.95154740",,,,,,,,,
Café Amazon,Chiang Mai Airport Branch Police Station 1,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0% B8%AB%E0%B8%A1%E0%B9%88%20-%20%E0%B9%81%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B 8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%201&ll=18.76342200,98.97260040",,,,,,,,,
Café Amazon,Chiang Mai Botanical Garden,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.91442661,98.94252777",,,,,,,,,
Café Amazon,Chiang Mai Business Park Project,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8 %A1%E0%B9%88%20%E0%B8%9A%E0%B8%B4%E0%B8%AA%E0%B8%AA%E0%B8%B4%E0%B9%80%E0%B8%99% E0%B8%AA%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84&ll=18.79890400,99.02364600",,,,,,,,,
Café Amazon,Chiang Mai International Airport (Domestic Departure) opposite gate 9,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0% B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%28Domestic%20%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%81%29%20%E0%B9%80 %E0%B8%A2%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%86%E0%B8%81%E0%B8%B1%E0%B8%9A%20gate%209&ll=18.76919390,98.96809300",,,,,,,,,
Café Amazon,"Chiang Mai Laksanapong Co., Ltd.",Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%93%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C&ll=18.78519020,98.95909280",,,,,,,,,
Café Amazon,Chiang Mai Laksonphong Police Station,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%93%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C&ll=18.79970000,98.99754000",,,,,,,,,
Café Amazon,"Chiang Mai Sahachaiwatana Co., Ltd.",Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%AA%E0%B8%AB%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2&ll=18.83485400,99.05589900",,,,,,,,,
Café Amazon,Chiang Mai-Highway 1 Police Station,Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B9%84%E0%B8%AE%E0%B9%80%E0%B8%A7%E0%B8%A2%E0%B9%8C%201&ll=18.77905000,99.02810000",,,,,,,,,
Café Amazon,"Chiang Mai-Maejo Branch Police Station, Station Code 09004",Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B 9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%88%E0%B9%89%20%E0%B8%A3%E0%B8%AB%E0%B8%B1%E0%B 8%AA%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%2009004&ll=18.82871281,99.01196644",,,,,,,,,
Café Amazon,"Chiang Mai-San Kamphaeng Branch Police Station, Station Code 09007",Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%AA%E0%B 8%B1%E0%B8%99%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87%20%E0%B8%A3%E0%B8%AB%E0%B8%B1 %E0%B8%AA%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%2009007&ll=18.76358300,98.97266700",,,,,,,,,
Café Amazon,"Chiang Mai-San Kamphaeng Branch Police Station, Station Code 09007",Chiang Mai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%AA%E0%B 8%B1%E0%B8%99%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87%20%E0%B8%A3%E0%B8%AB%E0%B8%B1 %E0%B8%AA%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%2009007&ll=18.76358300,98.97266700",,,,,,,,,
Café Amazon,Chiang Rai Clock Tower,Chiang Rai,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%AD%E0%B8%99%E0%B8%B2%E0%B8%AC%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2&ll=19.90678519,99.82982769",,,,,,,,,
Café Amazon,"Chiang Rai Kittirat Co., Ltd., Wiang Pa Pao Branch",Chiang Rai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B4%E0%B8%A3%E0% B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8 %A2%E0%B8%87%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%9B%E0%B9%89%E0%B8%B2&ll=19.33694400,99.51021500",,,,,,,,,
Café Amazon,Chiang Rai Rajabhat University,Chiang Rai,,,,"https://maps.apple.com/?q=%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B 8%B2%E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%8F%E0%B9%80%E0%B8%8A%E0%B8%B5%E 0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2&ll=19.98402900,99.84497400",,,,,,,,,
Café Amazon,"Chiang Saen Energy Co., Ltd.",Chiang Rai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%81%E0%B8%AA %E0%B8%99%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%99%E0%B 8%AD%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%B5&ll=20.29030000,100.08800000",,,,,,,,,
Café Amazon,"Chiang Yuen Energy Co., Ltd. Service Station",Maha Sarakham,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%8 0%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A2%E0%B8%B7%E0%B8%99%E0%B9%80%E0% B8%AD%E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%88%E0%B8%B5&ll=16.39944400,103.11250000",,,,,,,,,
Café Amazon,Chiang-Asawanna Nongkhai Service Station,Pathum Thani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%E0%B8%B 5%E0%B8%A2%E0%B8%87-%E0%B8%AD%E0%B8%B1%E0%B8%A8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0% B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2&ll=13.93257500,100.65054200",,,,,,,,,
Café Amazon,"Chiang-Asawarn Co., Ltd. Nong Khai Service Station",Udon Thani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%88%E0%B 8%B5%E0%B8%A2%E0%B8%87-%E0%B8%AD%E0%B8%B1%E0%B8%A8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%20% E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2&ll=17.39143190,102.77051680",,,,,,,,,
Café Amazon,"Chiang-Asawarn Nongkhai Co., Ltd., Lat Krabang Branch",Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B8%A2%E0%B8%87-%E0%B8%AD%E0%B8%B1%E0%B8%A8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%20%E0%B8%AB%E0%B8%99%E0%B8%AD %E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A5%E0%B8%B 2%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B1%E0%B8%87&ll=13.72067100,100.79257100",,,,,,,,,
Café Amazon,"Chiang-Asawarn Police Station, Nong Khai",Samut Prakan,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B8%A2%E0%B8%87-%E0%B8%AD%E0%B8%B1%E0%B 8%A8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%20%E0%B8%AB%E0%B8%99%E0%B8 %AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2&ll=13.56719300,100.66299000",,,,,,,,,
Café Amazon,"Chiang-Asawon Service Station, Nong Khai",Chonburi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%E0%B8%B5% E0%B8%A2%E0%B8%87-%E0%B8%AD%E0%B8%B1%E0%B8%A8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%20%E0 %B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2&ll=12.97183700,100.97155000",,,,,,,,,
Café Amazon,"Chiang-Asawon Service Station, Nong Khai",Khon Kaen,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%88%E0%B8%B5% E0%B8%A2%E0%B8%87-%E0%B8%AD%E0%B8%B1%E0%B8%A8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%20%E0 %B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2&ll=16.53102500,102.94174400",,,,,,,,,
Café Amazon,"Chiangrai Kittirat Co., Ltd.",Chiang Rai,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B4%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C&ll=19.19327900,99.51465800",,,,,,,,,
Café Amazon,CHIC CHIC MARKET,Nong Khai,,,,"https://maps.apple.com/?q=CHIC%20CHIC%20MARKET&ll=17.85467100,102.75069000",,,,,,,,,
Café Amazon,"Children's Hospital, Chalermprakiat Building 80th Anniversary, 1st Floor",Bangkok,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%20%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%89%E 0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B8%95 %E0%B8%B4%2080%20%E0%B8%9B%E0%B8%B5%20%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%201&ll=13.76514000,100.53482900",,,,,,,,,
Café Amazon,"Chirarungruang Oil Co., Ltd. Service Station",Sa Kaeo,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%88%E0%B8%B4 %E0%B8%A3%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E 0%B8%87%20%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C&ll=13.41378500,102.19945700",,,,,,,,,
Café Amazon,"Chob Pradit Energy Group Co., Ltd.",Nakhon Sawan,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%8A%E0%B8%AD%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B4%E0%B8%96%20%E0%B9%80%E0 %B8%AD%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8 %B5%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B&ll=15.59130900,100.56521900",,,,,,,,,
Café Amazon,"Chok Kriangkrai Co., Ltd. Police Station",Phangnga,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%82%E0%B8%8A%E0%B8%84%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%84%E0%B8%81%E0%B8%A3&ll=8.84505000,98.29091500",,,,,,,,,
Café Amazon,"Chok Mahachai Co., Ltd. Service Station, Branch 1",Samut Sakhon,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E 0%B9%82%E0%B8%8A%E0%B8%84%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B 8%A2%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%201&ll=13.52957900,100.29260300",,,,,,,,,
Café Amazon,Chok Mahachai Police Station,Samut Sakhon,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B9%82%E0%B8%8A%E0%B8%84%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2&ll=13.53088920,100.29312990",,,,,,,,,
